"LakeID","LocationID","LocationName","County","Y_Coordinate","X_Coordinate","Type","DEC.Region","LocationType","Horz_Method","Horz_Datum","Report_LocationName"
"0905BEA0196","0905BEA0196_C","Bear Pond Centroid","Herkimer",43.956699,-75.005699,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0801BEA0880","0801BEA0880_C","Bear Pond Centroid","Hamilton",43.708599,-74.700302,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0903BEA0117","0903BEA0117_C","Bear Pond Centroid","Hamilton",44.068401,-74.665604,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0903BEA0303","0903BEA0303_C","Bear Pond Centroid","Hamilton",43.8032,-74.558296,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0902BEA0231","0902BEA0231_C","Bear Pond Centroid","Franklin",44.451099,-74.4235,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0902BEA0271","0902BEA0271_C","Bear Pond Centroid","Franklin",44.399101,-74.287399,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104BEA0510","1104BEA0510_C","Bear Pond Centroid","Warren",43.495399,-73.915802,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1005BEA0439","1005BEA0439_C","Bear Pond Centroid","Warren",43.3941,-73.675697,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1005BEA0353","1005BEA0353_C","Bear Pond Centroid","Essex",43.865799,-73.578102,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1301BEA5051","1301BEA5051_C","Bear Ridge Lake Centroid","Westchester",41.1436,-73.770401,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1601BEA1116D","1601BEA1116D_C","Bear Swamp Centroid","Dutchess",41.665001,-73.607399,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"0601BEA0359","0601BEA0359_C","Bear Swamp Pond Centroid","Otsego",42.6884,-74.680397,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"0602BEA0107C","0602BEA0107C_C","Bear Wallow Centroid","Chenango",42.6436,-75.697197,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"0601BEA0359","0601BEA0359_DH","BEARSWAMP POND DEEP HOLE","Otsego",42.688871,-74.678707,"Deep Hole",4,"Lake","INTERPOLATION-OTHER","NAD83",""
"1401BEA0184A","1401BEA0184A_C","Beaver Brook Lake Centroid","Sullivan",41.5299,-74.9347,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1309BEA0934A","1309BEA0934A_C","Beaver Dam Lake Centroid","Greene",42.392502,-73.895897,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1104BEA0699A","1104BEA0699A_C","Beaver Flow Centroid","Essex",43.9967,-74.072998,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0104BEA0133","0104BEA0133_C","Beaver Lake Centroid","Cattaraugus",42.447201,-78.396599,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0601BEA0174","0601BEA0174_C","Beaver Lake Centroid","Broome",42.045502,-75.665703,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"0905BEA0252","0905BEA0252_C","Beaver Lake Centroid","St Lawrence",44.246101,-75.270798,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0801BEA0449","0801BEA0449_C","Beaver Lake Centroid","Lewis",43.873199,-75.158096,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0801BEA0849","0801BEA0849_C","Beaver Lake Centroid","Hamilton",43.649399,-74.742104,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1402BEA5057","1402BEA5057_C","Beaver Lake Centroid","Sullivan",41.632702,-74.571899,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1306BEA0789","1306BEA0789_C","Beaver Lake Centroid","Ulster",41.888699,-74.258003,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1702BEA0150A","1702BEA0150A_C","Beaver Lake Centroid","Nassau",40.885101,-73.565498,"Centroid",1,"Lake","Interpolation-Other","NAD83",""
"0601BEA0174","0601BEA0174_DH","BEAVER LAKE DEEP HOLE","Broome",42.0457,-75.66467,"Deep Hole",7,"Lake","GPS - UNSPECIFIED","NAD83",""
"0201ALM5535","0201ALM5535_DH","BEAVER LAKE/ALMA POND DEEP HOLE","Allegany",42.01421,-78.00189,"Deep Hole",9,"Lake","GPS WIDE AREA AUGMENTATION SYSTEM (WAAS)","NAD83",""
"0801BEA5185","0801BEA5185_C","Beaver Meadow Brook Pond Centroid","Lewis",43.871399,-75.186401,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1403BEA0277","1403BEA0277_C","Beaver Meadow Pond Centroid","Delaware",42.030701,-75.205002,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"0103UWB5480","0103UWB5480_DH","BEAVER MEADOW POND DEEP HOLE","Wyoming",42.673909,-78.381349,"Deep Hole",9,"Lake","INTERPOLOATION-OTHER","NAD83",""
"1104BEA0348","1104BEA0348_DH","BEAVER POND (WARREN) DEEP HOLE","Warren",43.748795,-73.717399,"Deep Hole",5,"Lake","INTERPOLOATION-OTHER","NAD83",""
"0501BEA0016B","0501BEA0016B_C","Beaver Pond Centroid","Chemung",42.155499,-76.724098,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0603BEA5029","0603BEA5029_C","Beaver Pond Centroid","Tompkins",42.324799,-76.6157,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"0602BEA5495","0602BEA5495_C","Beaver Pond Centroid","Cortland",42.413799,-76.121399,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"1404BEA5486","1404BEA5486_C","Beaver Pond Centroid","Broome",42.141998,-75.505402,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"0906BEA0047B","0906BEA0047B_C","Beaver Pond Centroid","Lewis",44.018902,-75.4739,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0801BEA0730","0801BEA0730_C","Beaver Pond Centroid","Herkimer",43.704399,-75.027496,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1401BEA5296","1401BEA5296_C","Beaver Pond Centroid","Sullivan",41.629601,-75.008102,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1401BEA5568","1401BEA5568_C","Beaver Pond Centroid","Sullivan",41.537102,-74.830902,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"0904BEA0362","0904BEA0362_C","Beaver Pond Centroid","St Lawrence",44.3293,-74.803001,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1203BEA0915","1203BEA0915_C","Beaver Pond Centroid","Hamilton",43.5555,-74.686302,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104BEA0671","1104BEA0671_C","Beaver Pond Centroid","Hamilton",43.629799,-74.556801,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0903BEA0204","0903BEA0204_C","Beaver Pond Centroid","Franklin",44.212601,-74.169899,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104BEA0699B","1104BEA0699B_C","Beaver Pond Centroid","Essex",44.025101,-74.1026,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104BEA5358","1104BEA5358_C","Beaver Pond Centroid","Warren",43.500301,-73.727303,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104BEA0348","1104BEA0348_C","Beaver Pond Centroid","Warren",43.748699,-73.717499,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1310BEA0047","1310BEA0047_C","Beaver Pond Centroid","Columbia",42.307499,-73.5298,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1310BEA6759","1310BEA6759_C","Beaver Pond Centroid","Columbia",42.4977,-73.357498,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1104BEA0620","1104BEA0620_C","Beaver Ponds Centroid","Essex",43.8512,-74.152397,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104BEA0621","1104BEA0621_C","Beaver Ponds Centroid","Essex",43.856098,-74.146004,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0601BEA0310","0601BEA0310_C","Beaver Spring Pond Centroid","Delaware",42.4772,-74.834801,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"0902BEA0201","0902BEA0201_C","Beaver Valley Pond Centroid","Franklin",44.493,-74.252701,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1303BEA0234","1303BEA0234_C","Beaverdam Lake Centroid","Orange",41.442001,-74.115898,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"0801BEA0530","0801BEA0530_C","Beaverdam Pond Centroid","Herkimer",43.9701,-74.896698,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0801BEA0824","0801BEA0824_C","Beaverdam Pond Centroid","Herkimer",43.699902,-74.849998,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1203BEA0873","1203BEA0873_C","Beaverdam Pond Centroid","Hamilton",43.475601,-74.774498,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1401BEA0031","1401BEA0031_C","Beaverdam Pond Centroid","Sullivan",41.500599,-74.670799,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1306BEA0818","1306BEA0818_C","Beaverdam Pond Centroid","Sullivan",41.8106,-74.537903,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1701BEA0837","1701BEA0837_C","Beaverdam Pond Centroid","Suffolk",40.824101,-72.661003,"Centroid",1,"Lake","Interpolation-Other","NAD83",""
"1202BEC0606","1202BEC0606_C","Becker Pond Centroid","Albany",42.574699,-74.187599,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"0705BEE0308","0705BEE0308_C","Beebe Lake Centroid","Tompkins",42.451199,-76.476303,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"0705BEE0308","0705BEE0308_DH","BEEBE LAKE DEEP HOLE","Tompkins",42.451979,-76.478647,"Deep Hole",7,"Lake","INTERPOLATION-OTHER","NAD83",""
"1601BEE1138","1601BEE1138_C","Beebe Pond Centroid","Columbia",42.394299,-73.416603,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1403BEE0348","1403BEE0348_C","Beecher Lake Centroid","Ulster",42.043098,-74.630798,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1702BEE1085","1702BEE1085_C","Beechmont Lake Centroid","Westchester",40.932098,-73.778702,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1203BEE0892","1203BEE0892_C","Beer Pond Centroid","Hamilton",43.481701,-74.666702,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104BEL0681A","1104BEL0681A_C","Belden Lake Centroid","Essex",43.973,-74.177002,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0801BEL0423","0801BEL0423_C","Belfort Pond Centroid","Lewis",43.926998,-75.329803,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0801BEL0423","0801BEL0423_DH","BELFORT POND DEEP HOLE","Lewis",43.92699,-75.33127,"Deep Hole",6,"Lake","GPS WIDE AREA AUGMENTATION SYSTEM (WAAS)","NAD83",""
"1104BEL0212A","1104BEL0212A_C","Bell Brook Pond Centroid","Saratoga",43.344502,-73.937302,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104BEL0592","1104BEL0592_C","Bell Mountain Pond Centroid","Hamilton",43.771198,-74.158401,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104BEL0615","1104BEL0615_C","Bellin Vly Centroid","Hamilton",43.560398,-74.493599,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1201BEL0734","1201BEL0734_C","Bellows Lake Centroid","Fulton",43.180401,-74.461304,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1701BEL0637","1701BEL0637_C","Bellows Pond Centroid","Suffolk",40.880299,-72.5588,"Centroid",1,"Lake","Interpolation-Other","NAD83",""
"1310BEL0100","1310BEL0100_C","Bells Pond Centroid","Columbia",42.1745,-73.754898,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1701BEL0949","1701BEL0949_C","Belmont Lake Centroid","Suffolk",40.735298,-73.342903,"Centroid",1,"Lake","Interpolation-Other","NAD83",""
"0601BEL0376","0601BEL0376_C","Belvedere Lake Centroid","Otsego",42.746899,-74.756897,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1104BEN0182","1104BEN0182_C","Bennett Lake Centroid","Hamilton",43.316002,-74.193497,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104BEN0355","1104BEN0355_C","Bennett Pond Centroid","Warren",43.680698,-73.672203,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0902BEN0098A","0902BEN0098A_C","Bens Pond Centroid","Franklin",44.539799,-74.523399,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0906BEN0025","0906BEN0025_C","Benton Pond Centroid","Lewis",44.167599,-75.401497,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0902BEN0221","0902BEN0221_C","Benz Pond Centroid","Franklin",44.515301,-74.454598,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104BER0328A","1104BER0328A_C","Berry Pond Centroid","Warren",43.4007,-73.762802,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104BER5453","1104BER5453_C","Berrymill Pond Centroid","Essex",43.964699,-73.6642,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1005BER0356","1005BER0356_C","Berrymill Pond Centroid","Essex",43.810398,-73.583099,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0902BES0146","0902BES0146_C","Bessie Pond Centroid","Franklin",44.380501,-74.383904,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0902BIC5199","0902BIC5199_C","Bickford Pond Centroid","Franklin",44.397999,-74.314903,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1201BIG0790","1201BIG0790_C","Big Alderbed Centroid","Hamilton",43.325298,-74.705101,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104BAD0585","1104BAD0585_C","Big Bad Luck Pond Centroid","Hamilton",43.792,-74.1707,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1301BOW0444","1301BOW0444_C","Big Bowman Pond Centroid","Rensselaer",42.6483,-73.487999,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1004CHE0241","1004CHE0241_C","Big Cherrypatch Pond Centroid","Essex",44.291,-73.944298,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0801CHI0776","0801CHI0776_C","Big Chief Pond Centroid","Herkimer",43.8302,-74.829201,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0801CHI0776","0801CHI0776_DH","BIG CHIEF POND DEEP HOLE","Herkimer",43.83043,-74.82912,"Deep Hole",6,"Lake","GPS WIDE AREA AUGMENTATION SYSTEM (WAAS)","NAD83",""
"0905DEE0360","0905DEE0360_C","Big Deer Pond Centroid","Hamilton",44.068401,-74.838501,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0801DIA0733","0801DIA0733_C","Big Diamond Pond Centroid","Herkimer",43.787498,-74.955399,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0902DUC0025","0902DUC0025_C","Big Duck Pond Centroid","Franklin",44.701901,-74.340797,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0905FIV0349","0905FIV0349_C","Big Five Pond Centroid","Herkimer",44.0509,-74.954903,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1701FRE0661","1701FRE0661_C","Big Fresh Pond Centroid","Suffolk",40.922199,-72.4188,"Centroid",1,"Lake","Interpolation-Other","NAD83",""
"1701FRE0661","1701FRE0661_N","Big Fresh Pond_SH8","Suffolk",40.923807,-72.416452,"shore",1,"Lake","Interpolation-Other","NAD83",""
"0905HIL0144","0905HIL0144_C","Big Hill Pond Centroid","Lewis",44.1297,-75.274101,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1006BIG5292","1006BIG5292_C","Big Hollow Reservoir Centroid","Warren",43.430698,-73.757202,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1003HOP0059","1003HOP0059_C","Big Hope Pond Centroid","Franklin",44.513802,-74.126701,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1005LOC0346","1005LOC0346_C","Big Lock Pond Centroid","Essex",44.0168,-73.584198,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104BIG0396","1104BIG0396_C","Big Marsh Centroid","Essex",43.914398,-73.863701,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104MAR0454","1104MAR0454_C","Big Marsh Pond Centroid","Essex",43.976898,-73.774101,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1203MET0821","1203MET0821_C","Big Metcalf Lake Centroid","Hamilton",43.2995,-74.719803,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0801MOO0752","0801MOO0752_C","Big Moose Lake Centroid","Herkimer",43.825199,-74.862297,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0801OTT0676","0801OTT0676_C","Big Otter Lake Centroid","Herkimer",43.731602,-75.103699,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1003PIN0098","1003PIN0098_C","Big Pine Pond Centroid","Franklin",44.264999,-74.1437,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1403BIG0345","1403BIG0345_C","Big Pond Centroid","Delaware",42.046799,-74.7239,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1401BIG0075","1401BIG0075_C","Big Pond Centroid","Orange",41.468201,-74.661003,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1104BIG0406","1104BIG0406_C","Big Pond Centroid","Essex",43.855099,-73.823097,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1004BIG0288","1004BIG0288_C","Big Pond Centroid","Essex",44.286701,-73.554604,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1403BIG0345","1403BIG0345_DH","BIG POND DEEP HOLE","Delaware",42.04661,-74.72397,"Deep Hole",4,"Lake","GPS WIDE AREA AUGMENTATION SYSTEM (WAAS)","NAD83",""
"1701REE0763","1701REE0763_C","Big Reed Pond Centroid","Suffolk",41.078098,-71.910103,"Centroid",1,"Lake","Interpolation-Other","NAD83",""
"1701REE0763","1701REE0763_DH","BIG REED POND DEEP HOLE","Suffolk",41.078122,-71.910582,"Deep Hole",1,"Lake","INTERPOLATION-OTHER","NAD83",""
"1203ROC0883","1203ROC0883_C","Big Rock Lake Centroid","Hamilton",43.446201,-74.696999,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0905SHA0345","0905SHA0345_C","Big Shallow Pond Centroid","Herkimer",44.051899,-74.9487,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1104SHE0383","1104SHE0383_C","Big Sherman Pond Centroid","Essex",43.825901,-73.981697,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104BIG0395","1104BIG0395_C","Bigsby Pond Centroid","Essex",43.836601,-73.9058,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0801BIL0630","0801BIL0630_C","Bills Pond Centroid","Lewis",43.8433,-75.149399,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1201BIL0776","1201BIL0776_C","Bills Pond Centroid","Hamilton",43.304001,-74.705803,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1306BIN0735","1306BIN0735_C","Binnewater Pond Centroid","Orange",41.410301,-74.551201,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"0103BIP5370","0103BIP5370_C","Bippert Pond Centroid","Erie",42.872799,-78.569,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"1104BIR0495","1104BIR0495_C","Birch Pond Centroid","Essex",44.099899,-73.6352,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1401BIR0236","1401BIR0236_C","Birch Ridge Pond Centroid","Sullivan",41.749298,-74.904404,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"0201BIR5676","0201BIR5676_C","Birch Run Pond #1 Centroid","Cattaraugus",42.0882,-78.560699,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"1401BIR0109","1401BIR0109_C","Birchwood Pond Centroid","Sullivan",41.601101,-74.757004,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1104BIR0523","1104BIR0523_C","Bird Pond Centroid","Warren",43.7248,-73.935204,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0502BIR5140","0502BIR5140_C","Birdseye Hollow Lake Centroid","Steuben",42.377998,-77.152397,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"1401BIS0115","1401BIS0115_C","Bishops Pond Centroid","Sullivan",41.7085,-74.833397,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1104BIS0553","1104BIS0553_C","Bissell Pond Centroid","Essex",43.872601,-74.0793,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1004BLA0221","1004BLA0221_C","Black Brook Pond Centroid","Clinton",44.462002,-73.742302,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104BLA0478","1104BLA0478_C","Black Brook Ponds Centroid","Essex",43.970001,-73.611,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104BLA0479","1104BLA0479_C","Black Brook Ponds Centroid","Essex",43.967201,-73.601997,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1201BLA0780","1201BLA0780_C","Black Cat Lake Centroid","Hamilton",43.324001,-74.607902,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0801BLA0996","0801BLA0996_C","Black Creek Lake Centroid","Herkimer",43.452801,-74.900398,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1203BLA0832","1203BLA0832_C","Black Creek Lake Centroid","Hamilton",43.293598,-74.718903,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1203BLA0827","1203BLA0827_C","Black Creek Reservoir Centroid","Herkimer",43.2533,-74.915901,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0906BLA0001","0906BLA0001_C","Black Lake Centroid","St Lawrence",44.537998,-75.568802,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1401BLA0103","1401BLA0103_C","Black Lake Centroid","Sullivan",41.657299,-74.860496,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1309BLA0912","1309BLA0912_C","Black Lake Centroid","Greene",42.2775,-73.874199,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1401BLA0103","1401BLA0103_DH","BLACK LAKE DEEP HOLE","Sullivan",41.65585,-74.86122,"Deep Hole",3,"Lake","GPS - UNSPECIFIED","NAD83",""
"1104BLA0547","1104BLA0547_C","Black Mountain Pond Centroid","Hamilton",43.7826,-74.079002,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0202BLA0144A","0202BLA0144A_C","Black Pond Centroid","Chautauqua",42.390701,-79.191299,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0303BLA1028","0303BLA1028_C","Black Pond Centroid","Jefferson",43.8065,-76.227501,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0703BLA0111","0703BLA0111_C","Black Pond Centroid","Oswego",43.487701,-75.942299,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
